"gene","module","MM_own","GS_growth"
"Gohir.D07G067900","blue",0.948833050001041,-0.930516694542896
"Gohir.A05G405100","blue",0.916643427414021,-0.930454584636587
"Gohir.A05G212300","blue",0.889567720780603,-0.930406737209426
"Gohir.D10G150600","blue",0.816325869570348,-0.930381204924428
"Gohir.A11G208901","blue",0.94274556895079,-0.930344779799889
"Gohir.D05G156400","blue",0.931188607044445,-0.930292556421945
"Gohir.A08G040600","blue",0.879906510958599,-0.930288806918967
"Gohir.D11G331200","blue",0.877574327638508,-0.930286254692679
"Gohir.A05G065600","blue",0.882842627496041,-0.930275221474558
"Gohir.A09G211400","blue",0.91107740858152,-0.93022553182788
"Gohir.D04G067000","blue",0.922899676220007,-0.930161367313551
"Gohir.A04G093300","blue",0.863518367714972,-0.930086609664694
"Gohir.D05G098200","blue",0.844681195948635,-0.930086293547972
"Gohir.D13G029400","blue",0.92171847284063,-0.930032968091501
"Gohir.A12G192500","blue",0.923564616736384,-0.930003777320577
"Gohir.D13G186400","blue",0.97737975768126,-0.930000635522522
"Gohir.A12G059500","blue",0.944129138901188,-0.929966378755318
"Gohir.D11G141400","blue",0.947697903067307,-0.92988839636443
"Gohir.D11G026300","blue",0.940359408058879,-0.929839873309212
"Gohir.A05G289500","blue",0.904712728577515,-0.929749286569305
"Gohir.A11G033900","blue",0.902522451221047,-0.929744538916613
"Gohir.A06G020300","blue",0.832656685407587,-0.929713579038662
"Gohir.D11G004600","blue",0.935752672619981,-0.929695829018007
"Gohir.D10G142400","blue",0.93188252701976,-0.929688669746776
"Gohir.A05G234900","blue",0.746839624657087,-0.92961185433423
"Gohir.A04G134100","blue",0.963157374943848,-0.929527233982044
"Gohir.A08G238900","blue",0.89256396490504,-0.929515111909623
"Gohir.A01G211300","blue",0.944105673315793,-0.929497940585622
"Gohir.A07G095900","blue",0.957457623953969,-0.929489480701237
"Gohir.A11G311400","blue",0.880312238044495,-0.929458441774596
"Gohir.A08G244400","blue",0.943979698836962,-0.929434979539591
"Gohir.D01G209000","blue",0.813115968017117,-0.929398015737386
"Gohir.A10G207800","blue",0.89476444286227,-0.929304583018648
"Gohir.D02G205300","blue",0.939616862492347,-0.929299205240416
"Gohir.A07G063200","blue",0.945847498832959,-0.929262983503299
"Gohir.A05G141600","blue",0.890166662321461,-0.929260740724092
"Gohir.A11G007800","blue",0.94642797067864,-0.929223785682181
"Gohir.A04G102600","blue",0.914351334358566,-0.929203779013012
"Gohir.A09G044100","blue",0.881963081760245,-0.929166115688142
"Gohir.D02G130600","blue",0.908511111263551,-0.929041180846975
"Gohir.A12G242400","blue",0.913451246756444,-0.92902611802266
"Gohir.D08G188100","blue",0.926726415987555,-0.928910459794903
"Gohir.A11G135200","blue",0.943089895859135,-0.928674771551219
"Gohir.A10G123400","blue",0.952704844821966,-0.928655216244263
"Gohir.A06G015000","blue",0.970438813054452,-0.928612669206745
"Gohir.D11G054200","blue",0.8892760840059,-0.928547552872091
"Gohir.A09G241100","blue",0.94604561807321,-0.928451118073967
"Gohir.A05G059900","blue",0.907544259645981,-0.928140394333147
"Gohir.A05G041800","blue",0.978411370806446,-0.928050465979395
"Gohir.D11G119500","blue",0.928361742898784,-0.92801097523383
"Gohir.A11G200200","blue",0.962126337530521,-0.927975799275245
"Gohir.D08G120900","blue",0.922054724697158,-0.927959135333079
"Gohir.D08G149400","blue",0.943568625729273,-0.927909398814257
"Gohir.A01G059300","blue",0.91012967574563,-0.927829339519068
"Gohir.A07G184200","blue",0.94980361373263,-0.927805857654912
"Gohir.A01G186301","blue",0.945961296754529,-0.927765354785173
"Gohir.D05G264500","blue",0.786005000664318,-0.927754659218621
"Gohir.D05G134200","blue",0.827681084044832,-0.927566163646067
"Gohir.D13G189800","blue",0.874925812778631,-0.927513439474925
"Gohir.D10G220900","blue",0.939430722495081,-0.927396723951422
"Gohir.A10G155200","blue",0.962503795210312,-0.92737293738164
"Gohir.D01G100900","blue",0.833291703041389,-0.927332129468818
"Gohir.D05G215700","blue",0.830926206927937,-0.927266950015222
"Gohir.D11G005700","blue",0.904724312011579,-0.927260052882125
"Gohir.D12G220900","blue",0.86631126360739,-0.927212810435741
"Gohir.D11G050500","blue",0.943071788206867,-0.927053183604322
"Gohir.A12G270600","blue",0.910683083642083,-0.926979989455727
"Gohir.D09G089900","blue",0.925987424595319,-0.92696625887809
"Gohir.A07G013400","blue",0.788243672010329,-0.926912685999408
"Gohir.D03G148000","blue",0.939210919944279,-0.926890595094473
"Gohir.D08G085400","blue",0.966236866395951,-0.926776900601873
"Gohir.A06G006300","blue",0.845395714574317,-0.926766142829248
"Gohir.D13G211100","blue",0.892752459209924,-0.926692971675367
"Gohir.A05G322601","blue",0.865316581641228,-0.926673488074105
"Gohir.A13G175401","blue",0.974045701640173,-0.926628858297648
"Gohir.D06G204200","blue",0.971750373528428,-0.926604013098326
"Gohir.D05G153700","blue",0.945086268714753,-0.926502119695694
"Gohir.D11G307500","blue",0.803531339774275,-0.926454806779225
"Gohir.A08G027300","blue",0.912668169208606,-0.92634957331589
"Gohir.D03G096700","blue",0.854986302503064,-0.926298598064735
"Gohir.A07G016900","blue",0.94775722639697,-0.926254377023697
"Gohir.A05G269000","blue",0.974393303324705,-0.926212953586395
"Gohir.A05G369800","blue",0.928936990680686,-0.926211939001725
"Gohir.D03G068100","blue",0.966142249519578,-0.926047901235635
"Gohir.A12G140900","blue",0.883512379567003,-0.926047144051336
"Gohir.A11G314000","blue",0.916609096103429,-0.92602239917696
"Gohir.A03G032600","blue",0.926849455886613,-0.925886713835551
"Gohir.A08G239000","blue",0.889710732979444,-0.925818361700116
"Gohir.A05G316000","blue",0.93986958952828,-0.925781855645584
"Gohir.D11G025575","blue",0.859407567641276,-0.925749023069795
"Gohir.A05G347700","blue",0.856242073047535,-0.925730554563207
"Gohir.A07G125900","blue",0.936552835327972,-0.92571243840855
"Gohir.A05G131100","blue",0.95013928837274,-0.925664507618693
"Gohir.A01G210920","blue",0.950978899458184,-0.925531058493827
"Gohir.A07G157000","blue",0.927343675303108,-0.925433470321767
"Gohir.D09G239500","blue",0.842129229594351,-0.925384836548572
"Gohir.A11G114400","blue",0.925059724407039,-0.925376545099612
"Gohir.A09G125700","blue",0.826613388892539,-0.92526402042029
"Gohir.D12G158400","blue",0.919476288113888,-0.925128253034462
"Gohir.A08G139400","blue",0.968971177918571,-0.924931801288219
"Gohir.D01G047000","blue",0.831022236574676,-0.924833645152235
"Gohir.D09G009800","blue",0.936290971626861,-0.92482177237853
"Gohir.A05G371900","blue",0.883773180067496,-0.924817412670256
"Gohir.A11G011300","blue",0.888724020853218,-0.924693886897378
"Gohir.D12G059900","blue",0.949935744468809,-0.924654539845455
"Gohir.D10G150500","blue",0.942701004877765,-0.924619013888049
"Gohir.D04G010600","blue",0.70468772044316,-0.924618948967458
"Gohir.A12G262100","blue",0.907508202564212,-0.92454692016592
"Gohir.A09G204900","blue",0.948065720910285,-0.924540033257909
"Gohir.A02G159900","blue",0.914395905291612,-0.924505940207237
"Gohir.D07G177000","blue",0.922194849105954,-0.924443533826992
"Gohir.A10G185100","blue",0.703837044178047,-0.924420595424307
"Gohir.D05G270900","blue",0.976775740345564,-0.92440951494259
"Gohir.A08G171300","blue",0.808121918067134,-0.924362124223975
"Gohir.A10G210300","blue",0.936335406092986,-0.924260589926047
"Gohir.A13G053582","blue",0.973728314153294,-0.924219452192688
"Gohir.D13G227700","blue",0.956144830786511,-0.924188672664233
"Gohir.D05G378500","blue",0.912876306741211,-0.924124236976652
"Gohir.D12G147300","blue",0.957910857194422,-0.924024017381259
"Gohir.D02G189300","blue",0.926208428250126,-0.924005793218797
"Gohir.D04G124500","blue",0.931287354214099,-0.923966416557089
"Gohir.D05G027700","blue",0.891708699183638,-0.923942084804357
"Gohir.D11G110500","blue",0.93391275507487,-0.923923240832715
"Gohir.D05G312000","blue",0.941933558923255,-0.923871116037593
"Gohir.A10G223300","blue",0.931883533113609,-0.923861769009357
"Gohir.A06G189300","blue",0.911682847955906,-0.923690010882875
"Gohir.D05G057800","blue",0.846089849690519,-0.923520365234243
"Gohir.D07G081200","blue",0.966531229478908,-0.923424589991922
"Gohir.A05G135300","blue",0.906256160204836,-0.923422219384993
"Gohir.D13G233100","blue",0.934982296702769,-0.923357904307492
"Gohir.D12G267900","blue",0.843488941130632,-0.923178219402573
"Gohir.D01G199000","blue",0.959254995797942,-0.923154482414368
"Gohir.A02G025100","blue",0.860441244807303,-0.92313471531971
"Gohir.D02G180600","blue",0.812621507686442,-0.923062416578118
"Gohir.D09G163000","blue",0.922853888288924,-0.923044453717455
"Gohir.D02G001700","blue",0.887474434484853,-0.923033406018522
"Gohir.A09G113800","blue",0.909233321708135,-0.92291320255766
"Gohir.D12G003600","blue",0.924466061321572,-0.922827917228206
"Gohir.A06G108400","blue",0.942958627851858,-0.922776579932867
"Gohir.D13G191000","blue",0.941805124815527,-0.922756720567074
"Gohir.A05G184100","blue",0.875208480600948,-0.922716616396644
"Gohir.D13G180650","blue",0.931232393019509,-0.92271585245548
"Gohir.A07G122100","blue",0.870047719416235,-0.922688774818424
"Gohir.D08G025000","blue",0.774142058567297,-0.922685966108818
"Gohir.A13G145500","blue",0.778620397977006,-0.92268299827864
"Gohir.A06G070600","blue",0.916099718070074,-0.922623028922726
"Gohir.A02G121500","blue",0.847933481716017,-0.922606867251887
"Gohir.A07G052300","blue",0.941267349083188,-0.922556464681348
"Gohir.A10G055300","blue",0.8507403704043,-0.922449581358816
"Gohir.D11G105100","blue",0.896756460983946,-0.922415240214749
"Gohir.D08G236300","blue",0.97702284638337,-0.922247992042834
"Gohir.D10G235808","blue",0.928759443742053,-0.922172434855827
"Gohir.A06G007900","blue",0.86227864502564,-0.922137029619525
"Gohir.D06G019063","blue",0.857859353787804,-0.922117768059224
"Gohir.D05G226000","blue",0.852757716163575,-0.92206757971615
"Gohir.A13G054200","blue",0.961931991765934,-0.921932699669837
"Gohir.D01G199701","blue",0.944919172365428,-0.921913608991879
"Gohir.A04G123401","blue",0.809256274368505,-0.921899758760615
"Gohir.A12G137450","blue",0.881292984362863,-0.921895544145569
"Gohir.A09G167100","blue",0.955263063177873,-0.921891320258035
"Gohir.D12G085500","blue",0.95985857787097,-0.921877398849197
"Gohir.A05G266100","blue",0.898766689752457,-0.921848789076299
"Gohir.A11G126200","blue",0.860638706663125,-0.921770927794764
"Gohir.D10G118400","blue",0.80727846904826,-0.921703494151026
"Gohir.D05G014700","blue",0.899200518330097,-0.921621486276249
"Gohir.D10G038300","blue",0.847971396798205,-0.921581792420044
"Gohir.D07G166000","blue",0.931869715969293,-0.921581575355895
"Gohir.A01G098400","blue",0.933507780496836,-0.921415647872337
"Gohir.A09G138000","blue",0.917643658259173,-0.921331297055652
"Gohir.D11G009600","blue",0.893641029107198,-0.92124859322125
"Gohir.A11G005300","blue",0.916347872724991,-0.92113645798319
"Gohir.D05G088300","blue",0.774013749486923,-0.921102719091692
"Gohir.A12G021500","blue",0.946223504733551,-0.921077909799896
"Gohir.D07G064400","blue",0.937881555564449,-0.921007365133207
"Gohir.D05G265700","blue",0.773931985049743,-0.921006022408967
"Gohir.A12G183900","blue",0.970296484338459,-0.920950180595273
"Gohir.D13G021200","blue",0.888811037717363,-0.920879474969956
"Gohir.D05G213100","blue",0.867643966793112,-0.920835006975981
"Gohir.D11G298700","blue",0.842204470050574,-0.920785479200779
"Gohir.D08G010700","blue",0.90895300399557,-0.920766021168126
"Gohir.D11G339200","blue",0.919765036343733,-0.920605916935994
"Gohir.A03G048900","blue",0.878125794118949,-0.920498845765049
"Gohir.D01G087900","blue",0.927190917197232,-0.920278684498874
"Gohir.A02G001400","blue",0.899728680355123,-0.920026850471408
"Gohir.D01G200100","blue",0.926083086704882,-0.92001098848128
"Gohir.D06G043000","blue",0.87757541538756,-0.919957486172833
"Gohir.A08G198100","blue",0.891037511732044,-0.919911082463328
"Gohir.A04G008750","blue",0.852804820916584,-0.919819770217856
"Gohir.D05G048000","blue",0.857385273272279,-0.919804603233282
"Gohir.A13G133000","blue",0.960628013165765,-0.919704201116565
"Gohir.D05G034800","blue",0.922014180285244,-0.919506626491532
"Gohir.D05G208200","blue",0.827688766417978,-0.919491043913443
"Gohir.A09G176900","blue",0.951287030429478,-0.919400773886366
"Gohir.A07G079300","blue",0.924568449982201,-0.91926402200889
"Gohir.D08G023100","blue",0.969390457558311,-0.919253306962672
"Gohir.D08G200100","blue",0.930142077630658,-0.919239285162459
"Gohir.A12G022400","blue",0.965792687003643,-0.919195123226715
"Gohir.D01G007400","blue",0.902594515659164,-0.91915169096315
"Gohir.D05G272800","blue",0.949151402745378,-0.919131923693296
"Gohir.A05G262200","blue",0.777880043383976,-0.919119343209938
"Gohir.A10G152100","blue",0.944416257992723,-0.919101418713462
"Gohir.A11G018000","blue",0.945773767471254,-0.919018512425814
"Gohir.A12G267400","blue",0.841517118431802,-0.918994912667354
"Gohir.D11G267300","blue",0.845540744878738,-0.918957936515847
"Gohir.D08G233900","blue",0.726272069182965,-0.918839828209775
"Gohir.A13G100800","blue",0.962080991626168,-0.918753201750004
"Gohir.A05G043000","blue",0.804191034538962,-0.918707735190851
"Gohir.D06G089100","blue",0.728889360926465,-0.918702030383376
"Gohir.D10G058200","blue",0.852158218265113,-0.918689843390693
"Gohir.A01G229300","blue",0.934792609562052,-0.918685947662616
"Gohir.D09G045400","blue",0.872129425407727,-0.918496646789536
"Gohir.D04G083232","blue",0.96015739125116,-0.918413171512044
"Gohir.D09G171000","blue",0.935934511425506,-0.918296321819835
"Gohir.A10G207701","blue",0.939294467106917,-0.918262531181229
"Gohir.A13G099900","blue",0.717001979707775,-0.918248816994777
"Gohir.A11G053100","blue",0.957535081907741,-0.918247716102718
"Gohir.A06G179500","blue",0.937931811418223,-0.918214024472392
"Gohir.D05G040200","blue",0.925297741340566,-0.918212942763409
"Gohir.A02G172200","blue",0.914370862441422,-0.918187084998936
"Gohir.D11G006900","blue",0.957683599264374,-0.918136763179574
"Gohir.D09G087900","blue",0.889908210317581,-0.918128785381442
"Gohir.D03G060612","blue",0.896219260254418,-0.917971542492067
"Gohir.A11G240550","blue",0.801411723020143,-0.917785228050227
"Gohir.D13G013300","blue",0.914870877039026,-0.917668885032142
"Gohir.A07G153900","blue",0.861060615606549,-0.917618212269496
"Gohir.A05G013100","blue",0.870187878947081,-0.917602721862765
"Gohir.A11G321200","blue",0.861767686934935,-0.91750802949311
"Gohir.D12G018000","blue",0.943931175354406,-0.91747597920085
"Gohir.A09G078600","blue",0.898421191507925,-0.917474993415906
"Gohir.A02G013500","blue",0.851316762319115,-0.91743325295875
"Gohir.D10G215800","blue",0.940238062065718,-0.917334005929708
"Gohir.A12G145800","blue",0.839596710766422,-0.917284649722014
"Gohir.D09G181500","blue",0.907837557891161,-0.917276491677511
"Gohir.D13G042000","blue",0.927092808834704,-0.917261016641208
"Gohir.A08G127500","blue",0.958617239865396,-0.917153123727708
"Gohir.A03G021532","blue",0.965679492542997,-0.91695934256323
"Gohir.A11G192960","blue",0.930273533247147,-0.916946136325749
"Gohir.A05G206000","blue",0.886525366286601,-0.916773052125856
"Gohir.A13G221000","blue",0.87826249729893,-0.916745308926426
"Gohir.D09G203100","blue",0.858683347469151,-0.916691051404962
"Gohir.A10G120450","blue",0.749334613743888,-0.916528903518673
"Gohir.A09G088200","blue",0.900707527382646,-0.916443331317285
"Gohir.A11G176400","blue",0.906476744258237,-0.91643876216945
"Gohir.A06G153200","blue",0.80641666386866,-0.91642209248345
"Gohir.D12G262800","blue",0.867281604965405,-0.91631421023784
"Gohir.A12G181000","blue",0.953577870348689,-0.916267352153133
"Gohir.D08G270500","blue",0.898574685172349,-0.916141118069761
"Gohir.A08G012700","blue",0.967576693192126,-0.916135128658886
"Gohir.D11G056600","blue",0.960807905638374,-0.916097783529928
"Gohir.A04G064100","blue",0.844642384680889,-0.916065693395377
"Gohir.A10G145400","blue",0.917730955303931,-0.916050204453791
"Gohir.A02G090700","blue",0.886784923613426,-0.916044604094173
"Gohir.D01G028500","blue",0.77119577149441,-0.915999763493639
"Gohir.A01G067600","blue",0.848306488301062,-0.915970182062481
"Gohir.A07G033200","blue",0.948564932268886,-0.915854957407804
"Gohir.A03G020700","blue",0.932013702566743,-0.915781659312105
"Gohir.D09G144500","blue",0.959065433971941,-0.915611077655444
"Gohir.D05G257900","blue",0.881350925813449,-0.915522395970316
"Gohir.D07G093700","blue",0.873822943004958,-0.915142086462186
"Gohir.A09G129100","blue",0.910350244720028,-0.915134532374101
"Gohir.D13G087300","blue",0.817748169009947,-0.914939375951344
"Gohir.D11G007000","blue",0.913005791680884,-0.914906298147422
"Gohir.D01G212100","blue",0.921852713197649,-0.914876171381972
"Gohir.D03G072500","blue",0.890813656631041,-0.914677809361315
"Gohir.D06G076000","blue",0.905680542361769,-0.914598110929117
"Gohir.A05G213300","blue",0.771167558725551,-0.914592676387399
"Gohir.D09G159600","blue",0.845171912349072,-0.91452259045219
"Gohir.D01G127100","blue",0.708931694228601,-0.914251651549019
"Gohir.D07G155100","blue",0.825599087750363,-0.914245624279623
"Gohir.D13G025700","blue",0.926891495631328,-0.914237793104431
"Gohir.D02G237900","blue",0.849362589437046,-0.914153625358944
"Gohir.A05G084101","blue",0.854070556399296,-0.914048849760136
"Gohir.D02G065800","blue",0.862644516828176,-0.913903042315274
"Gohir.A12G224600","blue",0.882741664385002,-0.913792117214201
"Gohir.A02G151900","blue",0.887688902743611,-0.913754619968338
"Gohir.D10G138600","blue",0.955476333970161,-0.913636560430433
"Gohir.A10G213000","blue",0.920583486678846,-0.913282113439367
"Gohir.D01G219200","blue",0.954933477241611,-0.913263021963198
"Gohir.D03G135800","blue",0.910934049715434,-0.91305643424668
"Gohir.A10G087300","blue",0.873541989469006,-0.913043889809582
"Gohir.D11G010700","blue",0.919023147812876,-0.912974412718165
"Gohir.D09G026600","blue",0.880285518293087,-0.912877179394286
"Gohir.A12G191200","blue",0.91174861121344,-0.91284640352944
"Gohir.D05G003800","blue",0.921341941396067,-0.912718935347905
"Gohir.D05G219300","blue",0.94546440832644,-0.912628155031419
"Gohir.A11G300000","blue",0.940849131850776,-0.91257420715954
"Gohir.A01G218400","blue",0.718629316238424,-0.91247268661675
"Gohir.A12G269800","blue",0.890959693740131,-0.912403485477479
"Gohir.D09G043254","blue",0.836517605128733,-0.912379641787047
"Gohir.A01G204000","blue",0.801566447910674,-0.912343922815131
"Gohir.D09G004900","blue",0.880944353270701,-0.912240540331991
"Gohir.A11G287541","blue",0.879170807864022,-0.912153607017315
"Gohir.A07G189300","blue",0.848324826854437,-0.912037249431363
"Gohir.D02G055200","blue",0.7881259795239,-0.912000975408442
"Gohir.D12G103450","blue",0.882681795357358,-0.911797801258803
"Gohir.D03G086600","blue",0.923203484753604,-0.911627963077396
"Gohir.A09G106900","blue",0.801888600782306,-0.911559512157821
"Gohir.D07G161200","blue",0.763280250422673,-0.911541323573256
"Gohir.D09G236200","blue",0.969943603870834,-0.911526058454481
"Gohir.A13G026900","blue",0.938780343396004,-0.911456074051081
"Gohir.A10G059200","blue",0.964724676481411,-0.911417813103717
"Gohir.A11G245200","blue",0.901021602064328,-0.911394112495792
"Gohir.A02G112600","blue",0.859066572719039,-0.911108589478322
"Gohir.A11G115700","blue",0.877805102183445,-0.910807612227411
"Gohir.A07G165100","blue",0.920342454187219,-0.910804358477905
"Gohir.A08G038600","blue",0.954539674761795,-0.910727927267125
"Gohir.A02G057600","blue",0.889172218259205,-0.910672427527127
"Gohir.A12G267500","blue",0.827618422784094,-0.910564272142225
"Gohir.D13G150500","blue",0.78294950516712,-0.910374392497928
"Gohir.A13G024100","blue",0.888957065745848,-0.909990174218598
"Gohir.D13G067700","blue",0.96059919613228,-0.90977115865447
"Gohir.D12G193300","blue",0.932246620780746,-0.909735203252779
"Gohir.D07G040100","blue",0.70647107582129,-0.90969443996082
"Gohir.A09G025100","blue",0.866806088210125,-0.909670842059039
"Gohir.A10G025300","blue",0.86646820078883,-0.90954539306979
"Gohir.D13G233000","blue",0.816063772240449,-0.909490268465558
"Gohir.D08G117000","blue",0.860783426908586,-0.909301775971413
"Gohir.D09G200200","blue",0.957283142169184,-0.909043867108987
"Gohir.D04G155300","blue",0.82980078284058,-0.909041548907267
"Gohir.D09G115800","blue",0.871934335336328,-0.90887857863885
"Gohir.A05G250900","blue",0.95482992060042,-0.908829311186998
"Gohir.D06G008100","blue",0.882386827933798,-0.908785775625005
"Gohir.D01G003900","blue",0.924647738533862,-0.908667116997382
"Gohir.A05G097200","blue",0.898238375749838,-0.908634109892016
"Gohir.A01G012100","blue",0.919937378999049,-0.908624203191891
"Gohir.A05G283300","blue",0.849231307068966,-0.908461346150802
"Gohir.A02G101600","blue",0.964110676861757,-0.908009146590082
"Gohir.D09G111300","blue",0.958682210542271,-0.907881373448666
"Gohir.A07G231000","blue",0.872168590172734,-0.907878680827501
"Gohir.A07G039200","blue",0.940221163044718,-0.907788360100554
"Gohir.A05G328200","blue",0.884621191671741,-0.907712550740464
"Gohir.A05G048500","blue",0.941302202532334,-0.907314795053487
"Gohir.A02G080200","blue",0.860922136533784,-0.906959061220157
"Gohir.A09G209700","blue",0.884623886485433,-0.906957887656779
"Gohir.D13G196800","blue",0.895476275598857,-0.906857995831676
"Gohir.A08G053400","blue",0.86431028471458,-0.906709838078914
"Gohir.D11G039400","blue",0.88298352376003,-0.90659957410769
"Gohir.A12G087300","blue",0.955591301423257,-0.906509847012229
"Gohir.A02G019400","blue",0.911982504196363,-0.906454293508845
"Gohir.D09G023300","blue",0.920160317160171,-0.906449136649119
"Gohir.D01G045300","blue",0.874063982916563,-0.906431699111869
"Gohir.A01G210100","blue",0.95186980718319,-0.906346555488752
"Gohir.A11G035800","blue",0.862131794373036,-0.905879798723889
"Gohir.A07G112500","blue",0.918391567022875,-0.905737553541404
"Gohir.A03G154100","blue",0.934412843788883,-0.905674820230336
"Gohir.D08G113100","blue",0.882317885410471,-0.905645893736639
"Gohir.A11G096600","blue",0.853786734227637,-0.905589033065662
"Gohir.A08G181600","blue",0.940775424381749,-0.90550526431964
"Gohir.D04G103800","blue",0.969565048808444,-0.905435483272176
"Gohir.A10G226500","blue",0.865899402423941,-0.905367563556373
"Gohir.D08G168500","blue",0.798513680926167,-0.905366664374178
"Gohir.A12G009900","blue",0.8960410462982,-0.905345067758416
"Gohir.A05G194800","blue",0.803203636681338,-0.905319130070557
"Gohir.A10G039800","blue",0.937525256651558,-0.905256325073985
"Gohir.A09G026900","blue",0.945105933782266,-0.905031842671386
"Gohir.A05G006900","blue",0.800536233987879,-0.904999985793933
"Gohir.A11G136100","blue",0.853957496091308,-0.904974194500947
"Gohir.A09G131200","blue",0.936530718909435,-0.904887997645424
"Gohir.A11G012500","blue",0.889999592332072,-0.904885492734032
"Gohir.D10G086200","blue",0.900375650960237,-0.904373970801885
"Gohir.A13G097500","blue",0.969786237924312,-0.904246457656375
"Gohir.D02G153000","blue",0.806789175065229,-0.90419665186889
"Gohir.A11G106200","blue",0.815209016498981,-0.904080275368453
"Gohir.D02G199100","blue",0.938923103793805,-0.903843222465873
"Gohir.D11G076100","blue",0.88575176532073,-0.90376950211172
"Gohir.A08G008800","blue",0.909905624138419,-0.903616769355825
"Gohir.D07G145700","blue",0.930910345575381,-0.903507459838304
"Gohir.A08G039601","blue",0.913037569470408,-0.90349796687237
"Gohir.D09G184200","blue",0.778534555291565,-0.9034861432522
"Gohir.A01G000800","blue",0.85454438584509,-0.903475388861567
"Gohir.A04G105100","blue",0.936328400021133,-0.90329733603547
"Gohir.A09G137600","blue",0.8800044645108,-0.902938507622657
"Gohir.D05G155340","blue",0.854104727241604,-0.902654289027282
"Gohir.D11G043200","blue",0.890085040107345,-0.90262915233769
"Gohir.A11G131600","blue",0.960479035275735,-0.902581944323063
"Gohir.D11G120600","blue",0.837803236355934,-0.902557903651619
"Gohir.A09G095600","blue",0.930510354313271,-0.902372376245438
"Gohir.D05G097700","blue",0.797061624386494,-0.902357543138522
"Gohir.D12G259500","blue",0.902382084215847,-0.902236255311215
"Gohir.D07G030500","blue",0.890511330074232,-0.902163312973249
"Gohir.D01G122000","blue",0.813489798731504,-0.902019105964723
"Gohir.D07G152200","blue",0.908063741751303,-0.901987340784439
"Gohir.A11G224800","blue",0.840001565087126,-0.901771732702484
"Gohir.A01G124100","blue",0.820233237589899,-0.901060394839328
"Gohir.D09G204900","blue",0.900605578785025,-0.900850001491722
"Gohir.D03G091800","blue",0.884976232487968,-0.900800667890121
"Gohir.D10G038401","blue",0.86498198902671,-0.900762092831115
"Gohir.D02G043200","blue",0.827093885039162,-0.900700513664945
"Gohir.A13G191400","blue",0.940543840294048,-0.900069325338601
"Gohir.A13G103900","blue",0.867897122411021,-0.89994555148484
"Gohir.A10G202700","blue",0.869005292075288,-0.899801848141069
"Gohir.D11G111200","blue",0.775048701727374,-0.899565011706258
"Gohir.A11G041600","blue",0.870024713462776,-0.899458496835194
"Gohir.D01G093000","blue",0.840474284110413,-0.899448092191834
"Gohir.D05G259200","blue",0.857041901544997,-0.899384923750668
"Gohir.D05G080700","blue",0.776060727673508,-0.898903824173583
"Gohir.A10G179000","blue",0.880978841336682,-0.898655708992231
"Gohir.D01G010900","blue",0.786773628943119,-0.898535560091949
"Gohir.A10G206400","blue",0.859038560896977,-0.898258612347782
"Gohir.D11G214600","blue",0.919133921401102,-0.898070934675561
"Gohir.D10G222700","blue",0.836156069666899,-0.897766506523589
"Gohir.A02G118400","blue",0.87793482936146,-0.897632036662572
"Gohir.A11G189200","blue",0.82538499287087,-0.897545415489346
"Gohir.D05G002000","blue",0.888811988699376,-0.897181176753916
"Gohir.D09G238900","blue",0.869657342002089,-0.897134876995528
"Gohir.D11G101300","blue",0.836630808447545,-0.897029888043689
"Gohir.D01G103200","blue",0.757040347486915,-0.896719210206328
"Gohir.A01G060500","blue",0.857681682084149,-0.896646807466915
"Gohir.A09G113100","blue",0.804246868270805,-0.896641154489363
"Gohir.D05G298800","blue",0.942118520717076,-0.896553891451523
"Gohir.A12G046500","blue",0.944193593383906,-0.896391964925232
"Gohir.A06G189900","blue",0.906523130434543,-0.896276267821492
"Gohir.A11G029981","blue",0.874611231620263,-0.896259199422799
"Gohir.D05G317700","blue",0.709320917585314,-0.896116351402312
"Gohir.D03G011600","blue",0.956951308423319,-0.896038220806349
"Gohir.A04G004000","blue",0.905168537017348,-0.895828091043617
"Gohir.A11G106400","blue",0.951687272607801,-0.895661118893644
"Gohir.D09G110400","blue",0.917558065977694,-0.895197234428475
"Gohir.A12G093400","blue",0.884498955500302,-0.895183007388553
"Gohir.D07G195560","blue",0.808964878585983,-0.895044657948595
"Gohir.D05G282600","blue",0.770661630454799,-0.894855944541218
"Gohir.A10G001700","blue",0.799753329324896,-0.894795777629315
"Gohir.A12G040700","blue",0.803494894476755,-0.894794352156701
"Gohir.D12G221800","blue",0.77194321812101,-0.894520399544733
"Gohir.D12G225800","blue",0.751160861619032,-0.894310624621133
"Gohir.D11G015700","blue",0.903468359068171,-0.893981278236941
"Gohir.D05G225500","blue",0.839909116195544,-0.89394414840457
"Gohir.A04G103500","blue",0.75497722945026,-0.893642674029866
"Gohir.D07G182900","blue",0.850519185979517,-0.893501176688146
"Gohir.A13G068700","blue",0.94705427773648,-0.893389195535465
"Gohir.A12G145900","blue",0.873903835799457,-0.892932386792866
"Gohir.A07G052200","blue",0.820853444601429,-0.892893216473128
"Gohir.D12G235450","blue",0.831465431842513,-0.892807984889963
"Gohir.D02G009400","blue",0.898043042905128,-0.892547248083871
"Gohir.A08G219500","blue",0.960909584372496,-0.89245572633443
"Gohir.A04G068900","blue",0.923730622537668,-0.892346670441383
